ts,symbol,signal,permit,reason
1778520600,SOLUSDT,ENTER_LONG,True,allowed
1778521500,SOLUSDT,EXIT_LONG,True,exit
1778523300,ETHUSDT,ENTER_LONG,True,allowed
1778523300,SOLUSDT,ENTER_LONG,True,allowed
1778524200,BTCUSDT,EXIT_LONG,True,exit
1778524200,ETHUSDT,EXIT_LONG,True,exit
1778524200,SOLUSDT,EXIT_LONG,True,exit
1778526000,ETHUSDT,ENTER_LONG,True,allowed
1778526000,SOLUSDT,ENTER_LONG,True,allowed
1778526900,ETHUSDT,EXIT_LONG,True,exit
1778528700,SOLUSDT,EXIT_LONG,True,exit
1778535000,BTCUSDT,ENTER_LONG,True,allowed
1778537700,BTCUSDT,EXIT_LONG,True,exit
1778539500,SOLUSDT,ENTER_LONG,True,allowed
1778540400,SOLUSDT,EXIT_LONG,True,exit
1778550300,ETHUSDT,ENTER_LONG,True,allowed
1778552100,ETHUSDT,EXIT_LONG,True,exit
1778563800,ETHUSDT,ENTER_LONG,True,allowed
1778564700,ETHUSDT,EXIT_LONG,True,exit
1778569200,BTCUSDT,ENTER_LONG,True,allowed
1778569200,SOLUSDT,ENTER_LONG,True,allowed
1778570100,BTCUSDT,EXIT_LONG,True,exit
1778570100,SOLUSDT,EXIT_LONG,True,exit
1778573700,ETHUSDT,ENTER_LONG,True,allowed
1778573700,SOLUSDT,ENTER_LONG,True,allowed
1778575500,ETHUSDT,EXIT_LONG,True,exit
1778576400,SOLUSDT,EXIT_LONG,True,exit
1778584500,ETHUSDT,ENTER_LONG,True,allowed
1778586300,SOLUSDT,ENTER_LONG,True,allowed
1778588100,SOLUSDT,EXIT_LONG,True,exit
1778589000,BTCUSDT,ENTER_LONG,True,allowed
1778589000,ETHUSDT,EXIT_LONG,True,exit
1778589000,SOLUSDT,ENTER_LONG,True,allowed
1778589900,BTCUSDT,EXIT_LONG,True,exit
1778589900,SOLUSDT,EXIT_LONG,True,exit
1778592600,BTCUSDT,ENTER_LONG,True,allowed
1778592600,SOLUSDT,ENTER_LONG,True,allowed
1778593500,BTCUSDT,EXIT_LONG,True,exit
1778593500,SOLUSDT,EXIT_LONG,True,exit
1778596200,BTCUSDT,ENTER_LONG,True,allowed
1778596200,ETHUSDT,ENTER_LONG,True,allowed
1778596200,SOLUSDT,ENTER_LONG,True,allowed
1778597100,BTCUSDT,EXIT_LONG,True,exit
1778597100,ETHUSDT,EXIT_LONG,True,exit
1778597100,SOLUSDT,EXIT_LONG,True,exit
1778598000,SOLUSDT,ENTER_LONG,True,allowed
1778598900,SOLUSDT,EXIT_LONG,True,exit
1778599800,ETHUSDT,ENTER_LONG,True,allowed
1778600700,ETHUSDT,EXIT_LONG,True,exit
1778602500,ETHUSDT,ENTER_LONG,True,allowed
1778602500,SOLUSDT,ENTER_LONG,True,allowed
1778603400,ETHUSDT,EXIT_LONG,True,exit
1778603400,SOLUSDT,EXIT_LONG,True,exit
1778604300,ETHUSDT,ENTER_LONG,True,allowed
1778607900,ETHUSDT,EXIT_LONG,True,exit
1778622300,BTCUSDT,ENTER_LONG,True,allowed
1778625000,BTCUSDT,EXIT_LONG,True,exit
