symbol,entry_ts,exit_ts,entry_px,exit_px,qty,gross_pnl,fees,net_pnl,exit_reason
SOLUSDT,1767945600,1767951900,3402.490395,3443.69729,0.46614861,19.20853697,3.1913409,16.01719607,signal
BTCUSDT,1767952800,1767953700,1505242.214985,1482515.71133,0.00105421,-23.95840535,3.14971087,-27.10811622,signal
ETHUSDT,1767952800,1767953700,81051.5055,79827.76615,0.01957781,-23.95813434,3.14966353,-27.10779787,signal
SOLUSDT,1767952800,1767953700,3473.63595,3421.18855,0.45680867,-23.95842722,3.14961563,-27.10804286,signal
BTCUSDT,1767954600,1767960900,1493066.710275,1532430.251575,0.00106199,41.80349899,3.21303305,38.59046594,signal
ETHUSDT,1767954600,1767960900,80395.89786,82515.471625,0.01972229,41.80284265,3.21298483,38.58985783,signal
SOLUSDT,1767954600,1767960900,3445.54191,3536.380925,0.46017934,41.80223812,3.21293665,38.58930147,signal
BTCUSDT,1767961800,1767962700,1549847.546505,1530726.15405,0.0010242,-19.58409885,3.15511854,-22.7392174,signal
ETHUSDT,1767961800,1767962700,83453.32581,82423.717525,0.01902054,-19.58370789,3.15507131,-22.73877921,signal
SOLUSDT,1767961800,1767962700,3576.56739,3532.442895,0.44380646,-19.58273578,3.15502466,-22.73776044,signal
BTCUSDT,1767963600,1767969900,1545955.55148,1617408.87101,0.00102611,73.3193185,3.24597549,70.07334301,signal
ETHUSDT,1767963600,1767969900,83243.76108,87091.242595,0.01905613,73.31812439,3.2459267,70.07219769,signal
SOLUSDT,1767963600,1767969900,3567.592905,3732.482825,0.44463607,73.31600628,3.245877,70.07012929,signal
BTCUSDT,1767970800,1767971700,1639586.233425,1622904.30192,0.00096944,-16.17214023,3.1627905,-19.33493073,signal
ETHUSDT,1767970800,1767971700,88285.410645,87387.154565,0.01800363,-16.17186613,3.16274309,-19.33460922,signal
SOLUSDT,1767970800,1767971700,3783.660885,3745.16648,0.42007825,-16.1706622,3.16269661,-19.33335881,signal
BTCUSDT,1767972600,1767978900,1642243.65147,1729770.272205,0.00096734,84.66817728,3.26189073,81.40628655,signal
ETHUSDT,1767972600,1767978900,88428.502155,93141.475965,0.01796465,84.66694389,3.26184184,81.40510205,signal
SOLUSDT,1767972600,1767978900,3789.79395,3991.773115,0.41916886,84.66337676,3.26179061,81.40158615,signal
BTCUSDT,1767979800,1767980700,1753250.337075,1734670.01111,0.00090818,-16.87436076,3.16767458,-20.04203533,signal
ETHUSDT,1767979800,1767980700,94405.789305,93405.303985,0.01686603,-16.87421236,3.16762696,-20.04183932,signal
SOLUSDT,1767979800,1767980700,4045.96197,4003.087455,0.39353477,-16.87261228,3.16758079,-20.04019308,signal
BTCUSDT,1767981600,1767987900,1754116.13976,1825848.868875,0.00090722,65.07750411,3.24782272,61.82968139,signal
ETHUSDT,1767981600,1767987900,94452.4026,98314.93794,0.01684816,65.0765949,3.24777407,61.82882083,signal
SOLUSDT,1767981600,1767987900,4047.96297,4213.502195,0.39311745,65.07635751,3.24772609,61.82863142,signal
BTCUSDT,1767988800,1767989700,1846078.49796,1821676.94588,0.00086354,-21.07161437,3.16723822,-24.23885259,signal
ETHUSDT,1767988800,1767989700,99404.227275,98090.300315,0.01603685,-21.07125382,3.16719075,-24.23844457,signal
SOLUSDT,1767988800,1767989700,4260.179025,4203.867015,0.37418782,-21.07126813,3.16714292,-24.23841104,signal
BTCUSDT,1767990600,1767996900,1837124.313105,1875161.41027,0.00086715,32.98390675,3.21911227,29.76479448,signal
ETHUSDT,1767990600,1767996900,98922.07632,100970.22963,0.01610399,32.98344367,3.21906401,29.76437966,signal
SOLUSDT,1767990600,1767996900,4239.5187,4327.29527,0.37575407,32.98240307,3.21901518,29.76338789,signal
BTCUSDT,1767997800,1767998700,1891140.6978,1861588.81996,0.00084309,-24.91492016,3.16389222,-28.07881238,signal
ETHUSDT,1767997800,1767998700,101830.64988,100239.39523,0.01565717,-24.91454233,3.16384476,-28.07838709,signal
SOLUSDT,1767997800,1767998700,4364.170995,4295.97094,0.36532843,-24.91541901,3.16379606,-28.07921507,signal
BTCUSDT,1767999600,1768005900,1873196.49018,1894257.05767,0.00085049,17.91185983,3.20419191,14.70766793,signal
ETHUSDT,1767999600,1768005900,100864.42701,101998.45526,0.01579463,17.9115546,3.20414381,14.7074108,signal
SOLUSDT,1767999600,1768005900,4322.7603,4371.363225,0.36853587,17.91192126,3.20409638,14.70782488,signal
BTCUSDT,1768006800,1768007700,1909888.20687,1880077.41104,0.0008345,-24.87711158,3.16272662,-28.0398382,signal
ETHUSDT,1768006800,1768007700,102840.13437,101234.93721,0.01549763,-24.87674554,3.16267917,-28.03942471,signal
SOLUSDT,1768006800,1768007700,4407.432615,4338.639595,0.36160599,-24.87596839,3.16263214,-28.03860053,signal
BTCUSDT,1768008600,1768014900,1892374.21425,1932035.8988,0.00084156,33.37755426,3.21845775,30.15909651,signal
ETHUSDT,1768008600,1768014900,101897.073075,104032.69763,0.01562867,33.3769815,3.2184094,30.1585721,signal
SOLUSDT,1768008600,1768014900,4367.012415,4458.539615,0.36466402,33.37667711,3.21836132,30.15831579,signal
BTCUSDT,1768015800,1768016700,1952357.941125,1926623.98611,0.0008164,-21.00909826,3.16678538,-24.17588364,signal
ETHUSDT,1768015800,1768016700,105126.967215,103741.293405,0.01516141,-21.00877242,3.16673789,-24.17551031,signal
SOLUSDT,1768015800,1768016700,4505.441595,4446.05586,0.35376098,-21.00835565,3.16669049,-24.17504614,signal
BTCUSDT,1768017600,1768023900,1944184.78659,2024232.67735,0.00081927,65.58071489,3.2511994,62.32951549,signal
ETHUSDT,1768017600,1768023900,104686.87728,108997.144165,0.01521476,65.57966534,3.25115056,62.32851478,signal
SOLUSDT,1768017600,1768023900,4486.58217,4671.30318,0.35500555,65.57698321,3.2511001,62.32588311,signal
BTCUSDT,1768024800,1768025700,2051028.331665,2029337.893465,0.00077796,-16.87425205,3.17435395,-20.048606,signal
ETHUSDT,1768024800,1768025700,110439.982395,109272.03665,0.01444758,-16.87398626,3.17430635,-20.0482926,signal
SOLUSDT,1768024800,1768025700,4733.14539,4683.087285,0.33710484,-16.87482961,3.17425763,-20.04908725,signal
BTCUSDT,1768026600,1768032900,2052860.53731,2162361.59834,0.00077682,85.06308298,3.2744869,81.78859608,signal
ETHUSDT,1768026600,1768032900,110538.6417,116434.85345,0.01442652,85.06182018,3.2744378,81.78738238,signal
SOLUSDT,1768026600,1768032900,4737.3675,4990.06372,0.33661397,85.06107717,3.27438922,81.78668796,signal
BTCUSDT,1768033800,1768034700,2192437.85109,2170102.356025,0.00072905,-16.28364719,3.18050105,-19.46414824,signal
ETHUSDT,1768033800,1768034700,118054.347675,116851.66494,0.01353926,-16.28343289,3.18045332,-19.46388621,signal
SOLUSDT,1768033800,1768034700,5059.46847,5007.924785,0.31591152,-16.28324412,3.18040555,-19.46364968,signal
BTCUSDT,1768035600,1768041900,2195477.740275,2296439.68576,0.00072764,73.46390643,3.26849686,70.19540957,signal
ETHUSDT,1768035600,1768041900,118218.029475,123654.44185,0.0135131,73.46280514,3.26844783,70.19435731,signal
SOLUSDT,1768035600,1768041900,5066.49198,5299.478935,0.31530072,73.46095378,3.26839805,70.19255573,signal
BTCUSDT,1768042800,1768043700,2323803.34101,2295048.751575,0.00068882,-19.80664959,3.18154377,-22.98819336,signal
ETHUSDT,1768042800,1768043700,125127.87267,123579.549315,0.01279212,-19.80634357,3.18149606,-22.98783962,signal
SOLUSDT,1768042800,1768043700,5362.61997,5296.27054,0.29847858,-19.80388361,3.1814505,-22.9853341,signal
BTCUSDT,1768044600,1768050900,2316454.178265,2376852.21938,0.00069056,41.70821555,3.24098979,38.46722575,signal
ETHUSDT,1768044600,1768050900,124732.144905,127984.345815,0.01282442,41.70757426,3.24094116,38.46663309,signal
SOLUSDT,1768044600,1768050900,5345.661495,5485.046105,0.29923197,41.70833093,3.24089393,38.467437,signal
BTCUSDT,1768051800,1768052700,2398458.199785,2362182.807755,0.00066767,-24.21988849,3.17852373,-27.39841222,signal
ETHUSDT,1768051800,1768052700,129147.751605,127194.460955,0.01239935,-24.21952859,3.17847605,-27.39800464,signal
SOLUSDT,1768051800,1768052700,5534.90607,5451.19304,0.28931363,-24.21932061,3.17842822,-27.39774882,signal
BTCUSDT,1768053600,1768059900,2377933.29246,2406537.3294,0.00067291,19.24798826,3.21952578,16.02846248,signal
ETHUSDT,1768053600,1768059900,128042.559285,129582.7762,0.01249674,19.2476942,3.21947748,16.02821672,signal
SOLUSDT,1768053600,1768059900,5487.5424,5553.551835,0.29158606,19.24743138,3.21942922,16.02800216,signal
BTCUSDT,1768060800,1768061700,2425862.294985,2387266.12982,0.00065991,-25.47014459,3.17625019,-28.64639478,signal
ETHUSDT,1768060800,1768061700,130623.35904,128545.0953,0.01225536,-25.46986815,3.17620244,-28.64607059,signal
SOLUSDT,1768060800,1768061700,5598.147675,5509.074085,0.2859539,-25.47094014,3.17615334,-28.64709348,signal
BTCUSDT,1768062600,1768068900,2401973.62662,2441523.10776,0.00066594,26.33759392,3.22547974,23.11211418,signal
ETHUSDT,1768062600,1768068900,129337.046205,131466.623805,0.01236728,26.33707612,3.22543124,23.11164489,signal
SOLUSDT,1768062600,1768068900,5543.020125,5634.28145,0.28856527,26.33484868,3.22538102,23.10946766,signal
BTCUSDT,1768069800,1768070700,2465231.049525,2430695.834105,0.00064927,-22.42282652,3.17879932,-25.60162584,signal
ETHUSDT,1768069800,1768070700,132743.208435,130883.62545,0.01205777,-22.42242374,3.1787517,-25.60117544,signal
SOLUSDT,1768069800,1768070700,5688.993075,5609.29395,0.28134382,-22.42285642,3.17870325,-25.60155967,signal
BTCUSDT,1768071600,1768077900,2450802.578895,2537642.76389,0.00065263,56.67421652,3.25559223,53.41862429,signal
ETHUSDT,1768071600,1768077900,131966.29017,136642.30467,0.01212003,56.6734225,3.25554345,53.41787905,signal
SOLUSDT,1768071600,1768077900,5655.696435,5856.100485,0.28279648,56.67355918,3.2554956,53.41806357,signal
BTCUSDT,1768078800,1768079700,2569581.06846,2540882.78307,0.00062339,-17.89035461,3.18583529,-21.0761899,signal
ETHUSDT,1768078800,1768079700,138362.056455,136816.767395,0.01157715,-17.89004899,3.18578754,-21.07583654,signal
SOLUSDT,1768078800,1768079700,5929.80342,5863.576745,0.27012949,-17.88977789,3.18573976,-21.07551765,signal
BTCUSDT,1768080600,1768086900,2568985.81098,2701768.709865,0.00062317,82.74629449,3.28457512,79.46171937,signal
ETHUSDT,1768080600,1768086900,138330.01044,145479.853685,0.01157298,82.74499048,3.28452579,79.4604647,signal
SOLUSDT,1768080600,1768086900,5928.432735,6234.851015,0.27003197,82.74273252,3.2844755,79.45825702,signal
BTCUSDT,1768087800,1768088700,2739628.56972,2712231.096055,0.00058566,-16.04559693,3.19293464,-19.23853157,signal
ETHUSDT,1768087800,1768088700,147518.46237,146043.211865,0.01087637,-16.04537706,3.19288672,-19.23826378,signal
SOLUSDT,1768087800,1768088700,6322.21953,6258.998935,0.25377828,-16.04401372,3.19283995,-19.23685367,signal
BTCUSDT,1768089600,1768095900,2744675.401875,2881886.266035,0.00058427,80.16783749,3.28741666,76.88042082,signal
ETHUSDT,1768089600,1768095900,147790.21818,155178.49194,0.01085052,80.16659425,3.28736731,76.87922694,signal
SOLUSDT,1768089600,1768095900,6333.86535,6650.503085,0.25317499,80.16475582,3.28731737,76.87743845,signal
BTCUSDT,1768096800,1768097700,2918427.694605,2884636.10043,0.00055067,-18.60794064,3.19556,-21.80350064,signal
ETHUSDT,1768096800,1768097700,157146.103785,155326.55787,0.01022653,-18.60764689,3.19551208,-21.80315897,signal
SOLUSDT,1768096800,1768097700,6734.835735,6656.84991,0.23861543,-18.60862155,3.19546289,-21.80408444,signal
BTCUSDT,1768098600,1768104900,2913910.72725,3007027.264235,0.00055118,51.32440407,3.26353002,48.06087405,signal
ETHUSDT,1768098600,1768104900,156902.882235,161916.851075,0.01023613,51.32365019,3.26348108,48.06016911,signal
SOLUSDT,1768098600,1768104900,6724.410525,6939.298615,0.23883947,51.32375689,3.26343301,48.06032388,signal
BTCUSDT,1768105800,1768106700,3036531.476985,2992646.86803,0.00052964,-23.2430009,3.19328806,-26.43628895,signal
ETHUSDT,1768105800,1768106700,163505.541915,161142.52843,0.00983601,-23.24261357,3.1932402,-26.43585377,signal
SOLUSDT,1768105800,1768106700,7007.38194,6906.10522,0.2295033,-23.24334148,3.19319122,-26.4365327,signal
BTCUSDT,1768107600,1768113900,3014453.203365,3057893.778255,0.00053312,23.15919214,3.23731099,19.92188115,signal
ETHUSDT,1768107600,1768113900,162316.707795,164655.820905,0.00990072,23.158897,3.23726248,19.92163452,signal
SOLUSDT,1768107600,1768113900,6956.426475,7056.679895,0.23101339,23.15988277,3.23721526,19.92266751,signal
BTCUSDT,1768114800,1768115700,3082497.408465,3033241.930345,0.00052165,-25.69392232,3.19025086,-28.88417318,signal
ETHUSDT,1768114800,1768115700,165980.62884,163328.41494,0.00968757,-25.69349681,3.19020305,-28.88369986,signal
SOLUSDT,1768114800,1768115700,7113.45495,6999.788355,0.22603983,-25.6931779,3.19015513,-28.88333302,signal
BTCUSDT,1768116600,1768122900,3051465.29016,3091837.308,0.00052652,21.25687486,3.23460212,18.02227274,signal
ETHUSDT,1768116600,1768122900,164309.67378,166483.546585,0.00977817,21.25650579,3.23455355,18.02195224,signal
SOLUSDT,1768116600,1768122900,7041.83916,7135.01071,0.22815409,21.25747045,3.23450632,18.02296413,signal
BTCUSDT,1768123800,1768124700,3119681.58126,3073649.08666,0.00051527,-23.71924174,3.19124802,-26.91048976,signal
ETHUSDT,1768123800,1768124700,167982.84945,165504.18651,0.00956919,-23.71879243,3.19120025,-26.90999268,signal
SOLUSDT,1768123800,1768124700,7199.267835,7093.03171,0.22327762,-23.72014943,3.19115067,-26.9113001,signal
