ts,symbol,signal,permit,reason
1767988800,ETHUSDT,ENTER_LONG,True,allowed
1767988800,SOLUSDT,ENTER_LONG,True,allowed
1767989700,BTCUSDT,EXIT_LONG,True,exit
1767989700,ETHUSDT,EXIT_LONG,True,exit
1767989700,SOLUSDT,EXIT_LONG,True,exit
1767990600,BTCUSDT,ENTER_LONG,True,allowed
1767990600,ETHUSDT,ENTER_LONG,True,allowed
1767990600,SOLUSDT,ENTER_LONG,True,allowed
1767996900,BTCUSDT,EXIT_LONG,True,exit
1767996900,ETHUSDT,EXIT_LONG,True,exit
1767996900,SOLUSDT,EXIT_LONG,True,exit
1767997800,BTCUSDT,ENTER_LONG,True,allowed
1767997800,ETHUSDT,ENTER_LONG,True,allowed
1767997800,SOLUSDT,ENTER_LONG,True,allowed
1767998700,BTCUSDT,EXIT_LONG,True,exit
1767998700,ETHUSDT,EXIT_LONG,True,exit
1767998700,SOLUSDT,EXIT_LONG,True,exit
1767999600,BTCUSDT,ENTER_LONG,True,allowed
1767999600,ETHUSDT,ENTER_LONG,True,allowed
1767999600,SOLUSDT,ENTER_LONG,True,allowed
1768005900,BTCUSDT,EXIT_LONG,True,exit
1768005900,ETHUSDT,EXIT_LONG,True,exit
1768005900,SOLUSDT,EXIT_LONG,True,exit
1768006800,BTCUSDT,ENTER_LONG,True,allowed
1768006800,ETHUSDT,ENTER_LONG,True,allowed
1768006800,SOLUSDT,ENTER_LONG,True,allowed
1768007700,BTCUSDT,EXIT_LONG,True,exit
1768007700,ETHUSDT,EXIT_LONG,True,exit
1768007700,SOLUSDT,EXIT_LONG,True,exit
1768008600,BTCUSDT,ENTER_LONG,True,allowed
1768008600,ETHUSDT,ENTER_LONG,True,allowed
1768008600,SOLUSDT,ENTER_LONG,True,allowed
1768014900,BTCUSDT,EXIT_LONG,True,exit
1768014900,ETHUSDT,EXIT_LONG,True,exit
1768014900,SOLUSDT,EXIT_LONG,True,exit
1768015800,BTCUSDT,ENTER_LONG,True,allowed
1768015800,ETHUSDT,ENTER_LONG,True,allowed
1768015800,SOLUSDT,ENTER_LONG,True,allowed
1768016700,BTCUSDT,EXIT_LONG,True,exit
1768016700,ETHUSDT,EXIT_LONG,True,exit
1768016700,SOLUSDT,EXIT_LONG,True,exit
1768017600,BTCUSDT,ENTER_LONG,True,allowed
1768017600,ETHUSDT,ENTER_LONG,True,allowed
1768017600,SOLUSDT,ENTER_LONG,True,allowed
1768023900,BTCUSDT,EXIT_LONG,True,exit
1768023900,ETHUSDT,EXIT_LONG,True,exit
1768023900,SOLUSDT,EXIT_LONG,True,exit
1768024800,BTCUSDT,ENTER_LONG,True,allowed
1768024800,ETHUSDT,ENTER_LONG,True,allowed
1768024800,SOLUSDT,ENTER_LONG,True,allowed
1768025700,BTCUSDT,EXIT_LONG,True,exit
1768025700,ETHUSDT,EXIT_LONG,True,exit
1768025700,SOLUSDT,EXIT_LONG,True,exit
1768026600,BTCUSDT,ENTER_LONG,True,allowed
1768026600,ETHUSDT,ENTER_LONG,True,allowed
1768026600,SOLUSDT,ENTER_LONG,True,allowed
1768032900,BTCUSDT,EXIT_LONG,True,exit
1768032900,ETHUSDT,EXIT_LONG,True,exit
1768032900,SOLUSDT,EXIT_LONG,True,exit
1768033800,BTCUSDT,ENTER_LONG,True,allowed
1768033800,ETHUSDT,ENTER_LONG,True,allowed
1768033800,SOLUSDT,ENTER_LONG,True,allowed
1768034700,BTCUSDT,EXIT_LONG,True,exit
1768034700,ETHUSDT,EXIT_LONG,True,exit
1768034700,SOLUSDT,EXIT_LONG,True,exit
1768035600,BTCUSDT,ENTER_LONG,True,allowed
1768035600,ETHUSDT,ENTER_LONG,True,allowed
1768035600,SOLUSDT,ENTER_LONG,True,allowed
1768041900,BTCUSDT,EXIT_LONG,True,exit
1768041900,ETHUSDT,EXIT_LONG,True,exit
1768041900,SOLUSDT,EXIT_LONG,True,exit
1768042800,BTCUSDT,ENTER_LONG,True,allowed
1768042800,ETHUSDT,ENTER_LONG,True,allowed
1768042800,SOLUSDT,ENTER_LONG,True,allowed
1768043700,BTCUSDT,EXIT_LONG,True,exit
1768043700,ETHUSDT,EXIT_LONG,True,exit
1768043700,SOLUSDT,EXIT_LONG,True,exit
1768044600,BTCUSDT,ENTER_LONG,True,allowed
1768044600,ETHUSDT,ENTER_LONG,True,allowed
1768044600,SOLUSDT,ENTER_LONG,True,allowed
1768050900,BTCUSDT,EXIT_LONG,True,exit
1768050900,ETHUSDT,EXIT_LONG,True,exit
1768050900,SOLUSDT,EXIT_LONG,True,exit
1768051800,BTCUSDT,ENTER_LONG,True,allowed
1768051800,ETHUSDT,ENTER_LONG,True,allowed
1768051800,SOLUSDT,ENTER_LONG,True,allowed
1768052700,BTCUSDT,EXIT_LONG,True,exit
1768052700,ETHUSDT,EXIT_LONG,True,exit
1768052700,SOLUSDT,EXIT_LONG,True,exit
1768053600,BTCUSDT,ENTER_LONG,True,allowed
1768053600,ETHUSDT,ENTER_LONG,True,allowed
1768053600,SOLUSDT,ENTER_LONG,True,allowed
1768059900,BTCUSDT,EXIT_LONG,True,exit
1768059900,ETHUSDT,EXIT_LONG,True,exit
1768059900,SOLUSDT,EXIT_LONG,True,exit
1768060800,BTCUSDT,ENTER_LONG,True,allowed
1768060800,ETHUSDT,ENTER_LONG,True,allowed
1768060800,SOLUSDT,ENTER_LONG,True,allowed
1768061700,BTCUSDT,EXIT_LONG,True,exit
1768061700,ETHUSDT,EXIT_LONG,True,exit
1768061700,SOLUSDT,EXIT_LONG,True,exit
1768062600,BTCUSDT,ENTER_LONG,True,allowed
1768062600,ETHUSDT,ENTER_LONG,True,allowed
1768062600,SOLUSDT,ENTER_LONG,True,allowed
1768068900,BTCUSDT,EXIT_LONG,True,exit
1768068900,ETHUSDT,EXIT_LONG,True,exit
1768068900,SOLUSDT,EXIT_LONG,True,exit
1768069800,BTCUSDT,ENTER_LONG,True,allowed
1768069800,ETHUSDT,ENTER_LONG,True,allowed
1768069800,SOLUSDT,ENTER_LONG,True,allowed
1768070700,BTCUSDT,EXIT_LONG,True,exit
1768070700,ETHUSDT,EXIT_LONG,True,exit
1768070700,SOLUSDT,EXIT_LONG,True,exit
1768071600,BTCUSDT,ENTER_LONG,True,allowed
1768071600,ETHUSDT,ENTER_LONG,True,allowed
1768071600,SOLUSDT,ENTER_LONG,True,allowed
1768077900,BTCUSDT,EXIT_LONG,True,exit
1768077900,ETHUSDT,EXIT_LONG,True,exit
1768077900,SOLUSDT,EXIT_LONG,True,exit
1768078800,BTCUSDT,ENTER_LONG,True,allowed
1768078800,ETHUSDT,ENTER_LONG,True,allowed
1768078800,SOLUSDT,ENTER_LONG,True,allowed
1768079700,BTCUSDT,EXIT_LONG,True,exit
1768079700,ETHUSDT,EXIT_LONG,True,exit
1768079700,SOLUSDT,EXIT_LONG,True,exit
1768080600,BTCUSDT,ENTER_LONG,True,allowed
1768080600,ETHUSDT,ENTER_LONG,True,allowed
1768080600,SOLUSDT,ENTER_LONG,True,allowed
1768086900,BTCUSDT,EXIT_LONG,True,exit
1768086900,ETHUSDT,EXIT_LONG,True,exit
1768086900,SOLUSDT,EXIT_LONG,True,exit
1768087800,BTCUSDT,ENTER_LONG,True,allowed
1768087800,ETHUSDT,ENTER_LONG,True,allowed
1768087800,SOLUSDT,ENTER_LONG,True,allowed
1768088700,BTCUSDT,EXIT_LONG,True,exit
1768088700,ETHUSDT,EXIT_LONG,True,exit
1768088700,SOLUSDT,EXIT_LONG,True,exit
1768089600,BTCUSDT,ENTER_LONG,True,allowed
1768089600,ETHUSDT,ENTER_LONG,True,allowed
1768089600,SOLUSDT,ENTER_LONG,True,allowed
1768095900,BTCUSDT,EXIT_LONG,True,exit
1768095900,ETHUSDT,EXIT_LONG,True,exit
1768095900,SOLUSDT,EXIT_LONG,True,exit
1768096800,BTCUSDT,ENTER_LONG,True,allowed
1768096800,ETHUSDT,ENTER_LONG,True,allowed
1768096800,SOLUSDT,ENTER_LONG,True,allowed
1768097700,BTCUSDT,EXIT_LONG,True,exit
1768097700,ETHUSDT,EXIT_LONG,True,exit
1768097700,SOLUSDT,EXIT_LONG,True,exit
1768098600,BTCUSDT,ENTER_LONG,True,allowed
1768098600,ETHUSDT,ENTER_LONG,True,allowed
1768098600,SOLUSDT,ENTER_LONG,True,allowed
1768104900,BTCUSDT,EXIT_LONG,True,exit
1768104900,ETHUSDT,EXIT_LONG,True,exit
1768104900,SOLUSDT,EXIT_LONG,True,exit
1768105800,BTCUSDT,ENTER_LONG,True,allowed
1768105800,ETHUSDT,ENTER_LONG,True,allowed
1768105800,SOLUSDT,ENTER_LONG,True,allowed
1768106700,BTCUSDT,EXIT_LONG,True,exit
1768106700,ETHUSDT,EXIT_LONG,True,exit
1768106700,SOLUSDT,EXIT_LONG,True,exit
1768107600,BTCUSDT,ENTER_LONG,True,allowed
1768107600,ETHUSDT,ENTER_LONG,True,allowed
1768107600,SOLUSDT,ENTER_LONG,True,allowed
1768113900,BTCUSDT,EXIT_LONG,True,exit
1768113900,ETHUSDT,EXIT_LONG,True,exit
1768113900,SOLUSDT,EXIT_LONG,True,exit
1768114800,BTCUSDT,ENTER_LONG,True,allowed
1768114800,ETHUSDT,ENTER_LONG,True,allowed
1768114800,SOLUSDT,ENTER_LONG,True,allowed
1768115700,BTCUSDT,EXIT_LONG,True,exit
1768115700,ETHUSDT,EXIT_LONG,True,exit
1768115700,SOLUSDT,EXIT_LONG,True,exit
1768116600,BTCUSDT,ENTER_LONG,True,allowed
1768116600,ETHUSDT,ENTER_LONG,True,allowed
1768116600,SOLUSDT,ENTER_LONG,True,allowed
1768122900,BTCUSDT,EXIT_LONG,True,exit
1768122900,ETHUSDT,EXIT_LONG,True,exit
1768122900,SOLUSDT,EXIT_LONG,True,exit
1768123800,BTCUSDT,ENTER_LONG,True,allowed
1768123800,ETHUSDT,ENTER_LONG,True,allowed
1768123800,SOLUSDT,ENTER_LONG,True,allowed
1768124700,BTCUSDT,EXIT_LONG,True,exit
1768124700,ETHUSDT,EXIT_LONG,True,exit
1768124700,SOLUSDT,EXIT_LONG,True,exit
